repository,markdown_path,github_url,human_decision,llm_decision,outcome,confidence,model_reason,quote,human_note
karakeep-app/karakeep,apps/web/components/dashboard/preview/content-renderers/README.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/apps/web/components/dashboard/preview/content-renderers/README.md,pass,pass,true_positive,9,"The renderer-creation instructions explicitly require each new renderer added for a website or content type to implement the project-specific `ContentRenderer` interface, a persistent source-code structure rule with a concrete code identifier.","## Creating a New Renderer

To add support for a new website or content type:

1. Create a new file (e.g., `MyWebsiteRenderer.tsx`)
2. Implement the `ContentRenderer` interface:",
karakeep-app/karakeep,apps/web/README.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/apps/web/README.md,not_found,not_found,true_negative,10,"The README provides instructions for running and using the application and describes the current project setup; it does not state a persistent, explicit rule governing maintained source code or test code.",,
karakeep-app/karakeep,CONTRIBUTING.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/CONTRIBUTING.md,not_found,not_found,true_negative,10,"The document describes contribution workflows such as reporting issues, starting work, opening pull requests, and seeking help. It does not state a persistent requirement, prohibition, recommendation, or permission governing maintained source code or automated test code with a concrete code specification.",,
karakeep-app/karakeep,docs/docs/08-development/04-architecture.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/docs/docs/08-development/04-architecture.md,not_found,not_found,true_negative,10,"The content only describes the application's architecture and runtime behavior; it does not state a persistent requirement, prohibition, recommendation, or permission governing maintained source code or test code.",,
karakeep-app/karakeep,docs/README.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/docs/README.md,not_found,not_found,true_negative,10,"The document provides instructions for installing, developing, building, and deploying the documentation website. These govern user/developer operations and documentation tooling, not a persistent rule for maintained source code or test code.",,
karakeep-app/karakeep,docs/versioned_docs/version-v0.28.0/07-development/04-architecture.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/docs/versioned_docs/version-v0.28.0/07-development/04-architecture.md,not_found,not_found,true_negative,10,"The document only describes the system architecture and runtime behavior; it does not state a persistent requirement, prohibition, recommendation, or permission for maintained source code or test code.",,
karakeep-app/karakeep,docs/versioned_docs/version-v0.29.0/07-development/04-architecture.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/docs/versioned_docs/version-v0.29.0/07-development/04-architecture.md,not_found,not_found,true_negative,10,"The document only describes the architecture and runtime components; it does not state a persistent requirement, prohibition, recommendation, or permission governing maintained source or test code.",,
karakeep-app/karakeep,docs/versioned_docs/version-v0.30.0/08-development/04-architecture.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/docs/versioned_docs/version-v0.30.0/08-development/04-architecture.md,not_found,not_found,true_negative,10,The content only describes the system architecture and runtime behavior of the webapp and workers; it does not state a persistent rule governing maintained source code or test code.,,
karakeep-app/karakeep,docs/versioned_docs/version-v0.31.0/08-development/04-architecture.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/docs/versioned_docs/version-v0.31.0/08-development/04-architecture.md,not_found,not_found,true_negative,10,"The content only describes the current architecture and runtime job behavior; it does not state a persistent requirement, prohibition, recommendation, or permission governing maintained source or test code.",,
karakeep-app/karakeep,docs/versioned_docs/version-v0.32.0/08-development/04-architecture.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/docs/versioned_docs/version-v0.32.0/08-development/04-architecture.md,not_found,not_found,true_negative,10,The document only describes the current architecture and runtime behavior of the webapp and workers; it does not state an explicit persistent rule for maintained source or test code.,,
karakeep-app/karakeep,docs/versioned_docs/version-v0.33.0/08-development/04-architecture.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/docs/versioned_docs/version-v0.33.0/08-development/04-architecture.md,not_found,not_found,true_negative,10,"The document only describes the current architecture and worker behavior; it does not state an explicit persistent rule governing maintained source or test code, nor a concrete code specification.",,
karakeep-app/karakeep,README.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/README.md,not_found,not_found,true_negative,10,"The README describes the application's features, documentation, demo, technology stack, and usage, but it does not state an explicit persistent rule governing maintained source code or automated test code with a concrete specification.",,
karakeep-app/karakeep,tools/compare-models/README.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/tools/compare-models/README.md,not_found,not_found,true_negative,10,"The README primarily documents how users configure, run, and understand the comparison tool, along with descriptions of current runtime behavior and architecture. It does not state a persistent requirement, prohibition, recommendation, or permission governing maintained source code or automated test code with a concrete code specification.",,
kubernetes-client/python,CONTRIBUTING.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/CONTRIBUTING.md,pass,not_found,false_negative,9,"No passage states a persistent, explicit rule governing maintained source or test code with a concrete specification. The apparent instructions concern contributor workflow, dependency manifests, formatter use, test execution, or descriptive test locations and naming.",,
kubernetes-client/python,kubernetes/aio/docs/V1AggregationRule.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/aio/docs/V1AggregationRule.md,not_found,not_found,true_negative,10,The content is model documentation describing runtime aggregation behavior and providing an example; it does not state a persistent rule governing maintained source code or automated test code.,,
kubernetes-client/python,kubernetes/aio/docs/V1alpha1NamedRuleWithOperations.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/aio/docs/V1alpha1NamedRuleWithOperations.md,not_found,not_found,true_negative,10,"The content is generated model documentation describing runtime/API properties and an example, not a persistent requirement governing maintained source code or automated test code.",,
