repository,file,github_url,review_origin,llm_decision,human_decision,codex_decision,codex_reason,note
lionsoul2014/ip2region,lionsoul2014--ip2region/binding__cangjie__README.md,https://github.com/lionsoul2014/ip2region/blob/5a401aaebbe26b80cf0702bcc1934f1a556c9cf7/binding/cangjie/README.md,codex_added_561,not_found,not_found,not_found,理由：スレッド安全性の指示はAPI利用者向けであり，ほかは実装状態の説明にとどまるため，保守対象コードの永続的な具体規則ではない．,
lionsoul2014/ip2region,lionsoul2014--ip2region/binding__csharp__README.md,https://github.com/lionsoul2014/ip2region/blob/5a401aaebbe26b80cf0702bcc1934f1a556c9cf7/binding/csharp/README.md,codex_added_561,not_found,not_found,not_found,理由：テスト更新はプルリクエストに関する一般的な依頼で具体仕様がなく，ほかは利用方法や現状の説明である．,
lionsoul2014/ip2region,lionsoul2014--ip2region/README.md,https://github.com/lionsoul2014/ip2region/blob/5a401aaebbe26b80cf0702bcc1934f1a556c9cf7/README.md,codex_added_561,not_found,not_found,not_found,理由：機能，現状，利用方法，データ更新手順の説明のみで，保守対象のソースコードやテストコードを継続的に拘束する具体規則がない．,
logisim-evolution/logisim-evolution,logisim-evolution--logisim-evolution/.github__CONTRIBUTING.md,https://github.com/logisim-evolution/logisim-evolution/blob/7a0ab419d82884a99e276119ab01893b487ab87a/.github/CONTRIBUTING.md,codex_added_561,not_found,not_found,not_found,理由：ブランチ，プルリクエスト，変更履歴に関する作業手順であり，保守対象のソースコードまたはテストコードの永続的な規則ではない．,
logisim-evolution/logisim-evolution,logisim-evolution--logisim-evolution/docs__developers.md,https://github.com/logisim-evolution/logisim-evolution/blob/7a0ab419d82884a99e276119ab01893b487ab87a/docs/developers.md,existing_166,not_found,not_found,not_found,理由：本文が定めているのは開発作業の手順，コマンド，build，test実行，commit，またはPull Requestであり，完成後のソースコードまたはテストコードが満たすべき条件ではないため．,
logisim-evolution/logisim-evolution,logisim-evolution--logisim-evolution/docs__style.md,https://github.com/logisim-evolution/logisim-evolution/blob/7a0ab419d82884a99e276119ab01893b487ab87a/docs/style.md,existing_166,not_found,not_found,pass,Evidence (L20): `Logisim-evolution` uses `Google Java Style` code style 理由：引用箇所は，ソースコードまたはテストコードが継続して満たすべき具体的な構文，書式，コメント形式，またはAPI使用規則を明示しているため．,
logisim-evolution/logisim-evolution,logisim-evolution--logisim-evolution/README.md,https://github.com/logisim-evolution/logisim-evolution/blob/7a0ab419d82884a99e276119ab01893b487ab87a/README.md,codex_added_561,not_found,not_found,not_found,理由：実行環境の要件，機能，入手・利用方法を説明しており，ソースコードまたはテストコードの内容や構造に関する永続的で具体的な規則はない．,
modernweb-dev/web,modernweb-dev--web/CONTRIBUTING.md,https://github.com/modernweb-dev/web/blob/0bdb0e3ec1defb1c55f915ee286adeedec240560/CONTRIBUTING.md,codex_added_561,not_found,not_found,not_found,理由：新規パッケージ追加，コミット，PRの作業手順や開発ツール設定であり，保守対象コードの永続的な具体規則ではない．,
modernweb-dev/web,modernweb-dev--web/packages__dev-server-core__architecture.md,https://github.com/modernweb-dev/web/blob/0bdb0e3ec1defb1c55f915ee286adeedec240560/packages/dev-server-core/architecture.md,codex_added_561,not_found,not_found,not_found,理由：現在のアーキテクチャと将来案を説明しているだけで，明示的なコード要件がない．,
modernweb-dev/web,modernweb-dev--web/packages__dev-server-polyfill__README.md,https://github.com/modernweb-dev/web/blob/0bdb0e3ec1defb1c55f915ee286adeedec240560/packages/dev-server-polyfill/README.md,codex_added_561,not_found,not_found,not_found,理由：利用者によるプラグイン設定方法と使用例であり，保守対象コードの規則ではない．,
modernweb-dev/web,modernweb-dev--web/packages__mocks__README.md,https://github.com/modernweb-dev/web/blob/0bdb0e3ec1defb1c55f915ee286adeedec240560/packages/mocks/README.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けのモック定義例とAPI動作の説明であり，保守対象コードへの明示的な永続規則がない．,
modernweb-dev/web,modernweb-dev--web/packages__polyfills-loader__README.md,https://github.com/modernweb-dev/web/blob/0bdb0e3ec1defb1c55f915ee286adeedec240560/packages/polyfills-loader/README.md,codex_added_561,not_found,not_found,not_found,理由：利用者のアプリケーションコードや実行時設定に関する推奨と使用方法であり，範囲外である．,
modernweb-dev/web,modernweb-dev--web/packages__rollup-plugin-import-meta-assets__README.md,https://github.com/modernweb-dev/web/blob/0bdb0e3ec1defb1c55f915ee286adeedec240560/packages/rollup-plugin-import-meta-assets/README.md,codex_added_561,not_found,not_found,not_found,理由：利用者がRollupプラグインを設定して実行するための手順であり，保守対象コードの規則ではない．,
modernweb-dev/web,modernweb-dev--web/packages__rollup-plugin-workbox__README.md,https://github.com/modernweb-dev/web/blob/0bdb0e3ec1defb1c55f915ee286adeedec240560/packages/rollup-plugin-workbox/README.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けのビルドツール設定方法と例であり，保守対象のソースまたはテストコードを統制しない．,
modernweb-dev/web,modernweb-dev--web/packages__storybook-utils__README.md,https://github.com/modernweb-dev/web/blob/0bdb0e3ec1defb1c55f915ee286adeedec240560/packages/storybook-utils/README.md,existing_166,not_found,not_found,not_found,理由：本文はソフトウェアの利用方法，利用者が作成する拡張コード，利用者向け機能，または実行時設定を説明しており，リポジトリ自身のソースコードまたはテストコードに対する規則ではないため．,
modernweb-dev/web,modernweb-dev--web/packages__test-runner-core__README.md,https://github.com/modernweb-dev/web/blob/0bdb0e3ec1defb1c55f915ee286adeedec240560/packages/test-runner-core/README.md,codex_added_561,not_found,not_found,not_found,理由：パッケージの機能を説明するだけで，具体的なコード要件，禁止，推奨，許可がない．,
modernweb-dev/web,modernweb-dev--web/packages__test-runner-visual-regression__README.md,https://github.com/modernweb-dev/web/blob/0bdb0e3ec1defb1c55f915ee286adeedec240560/packages/test-runner-visual-regression/README.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けのテストプラグイン使用法，実行時条件，設定例であり，保守対象コードの永続規則ではない．,
modernweb-dev/web,modernweb-dev--web/packages__test-runner__README.md,https://github.com/modernweb-dev/web/blob/0bdb0e3ec1defb1c55f915ee286adeedec240560/packages/test-runner/README.md,codex_added_561,not_found,not_found,not_found,理由：インストール，実行，利用方法だけを扱っており，保守対象コードの明示的な具体規則がない．,
modernweb-dev/web,modernweb-dev--web/README.md,https://github.com/modernweb-dev/web/blob/0bdb0e3ec1defb1c55f915ee286adeedec240560/README.md,existing_166,not_found,not_found,not_found,理由：本文が定めているのは開発作業の手順，コマンド，build，test実行，commit，またはPull Requestであり，完成後のソースコードまたはテストコードが満たすべき条件ではないため．,
module-federation/core,module-federation--core/.codex__skills__turborepo__references__best-practices__RULE.md,https://github.com/module-federation/core/blob/641a0b6edc0f30865586e7d021522bfa27051c4c/.codex/skills/turborepo/references/best-practices/RULE.md,existing_166,not_found,not_found,not_found,理由：本文はエージェントまたはスキルの作業手順であり，リポジトリのソースコードまたはテストコードに適用される規則ではないため．,
module-federation/core,module-federation--core/.codex__skills__turborepo__references__boundaries__RULE.md,https://github.com/module-federation/core/blob/641a0b6edc0f30865586e7d021522bfa27051c4c/.codex/skills/turborepo/references/boundaries/RULE.md,codex_added_561,not_found,not_found,not_found,理由：Turborepoの利用方法と開発ツール設定の説明であり，保守対象コードの永続的な規則ではない．,
module-federation/core,module-federation--core/.codex__skills__turborepo__references__configuration__RULE.md,https://github.com/module-federation/core/blob/641a0b6edc0f30865586e7d021522bfa27051c4c/.codex/skills/turborepo/references/configuration/RULE.md,existing_166,not_found,not_found,not_found,理由：本文はエージェントまたはスキルの作業手順であり，リポジトリのソースコードまたはテストコードに適用される規則ではないため．,
module-federation/core,module-federation--core/.codex__skills__turborepo__references__filtering__RULE.md,https://github.com/module-federation/core/blob/641a0b6edc0f30865586e7d021522bfa27051c4c/.codex/skills/turborepo/references/filtering/RULE.md,codex_added_561,not_found,not_found,not_found,理由：タスクの実行・絞り込み方法とCI例を説明しており，ソースコードやテストコードの規則ではない．,
module-federation/core,module-federation--core/.codex__skills__turborepo__references__watch__RULE.md,https://github.com/module-federation/core/blob/641a0b6edc0f30865586e7d021522bfa27051c4c/.codex/skills/turborepo/references/watch/RULE.md,codex_added_561,not_found,not_found,not_found,理由：監視タスクの利用方法と開発ツール設定を扱っており，保守対象コードの具体的な規則ではない．,
module-federation/core,module-federation--core/AGENTS.md,https://github.com/module-federation/core/blob/641a0b6edc0f30865586e7d021522bfa27051c4c/AGENTS.md,existing_166,pass,pass,pass,Evidence (L280): Avoid introducing new direct bare-path requires such as `require('webpack/lib/...')` when the normalized path pattern is available. 理由：引用箇所は，具体的なコード要素間に必要な依存，import，呼び出し，継承，公開範囲，または適用順序を明示しているため．,
module-federation/core,module-federation--core/apps__3001-shop__README.md,https://github.com/module-federation/core/blob/641a0b6edc0f30865586e7d021522bfa27051c4c/apps/3001-shop/README.md,codex_added_561,not_found,not_found,not_found,理由：例示アプリの利用方法と現状を説明するだけで，明示的かつ具体的な永続コード規則がない．,
module-federation/core,module-federation--core/apps__bundle-size__README.md,https://github.com/module-federation/core/blob/641a0b6edc0f30865586e7d021522bfa27051c4c/apps/bundle-size/README.md,codex_added_561,not_found,not_found,not_found,理由：例示アプリの実行・設定確認・トラブル対応を案内しており，保守対象コードの規則ではない．,
module-federation/core,module-federation--core/apps__esbuild__README.md,https://github.com/module-federation/core/blob/641a0b6edc0f30865586e7d021522bfa27051c4c/apps/esbuild/README.md,codex_added_561,not_found,not_found,not_found,理由：例示アプリの利用手順と機能を説明するだけで，永続的なコード要件を明示していない．,
module-federation/core,module-federation--core/apps__metro-example-host__README.md,https://github.com/module-federation/core/blob/641a0b6edc0f30865586e7d021522bfa27051c4c/apps/metro-example-host/README.md,codex_added_561,not_found,not_found,not_found,理由：React Nativeの一般的な導入・実行・変更チュートリアルであり，プロジェクト固有の永続コード規則ではない．,
module-federation/core,module-federation--core/apps__metro-example-mini__README.md,https://github.com/module-federation/core/blob/641a0b6edc0f30865586e7d021522bfa27051c4c/apps/metro-example-mini/README.md,codex_added_561,not_found,not_found,not_found,理由：React Nativeの一般的な利用チュートリアルであり，保守対象コードが継続して満たす具体的規則ではない．,
module-federation/core,module-federation--core/apps__metro-example-nested-mini__README.md,https://github.com/module-federation/core/blob/641a0b6edc0f30865586e7d021522bfa27051c4c/apps/metro-example-nested-mini/README.md,codex_added_561,not_found,not_found,not_found,理由：アプリの実行と一度限りの変更を案内するチュートリアルであり，永続コード規則ではない．,
